,Country Code,Year,Country Name,"Access To Electricity, Rural (% Of Rural Population)",Electric Power Consumption (Kwh Per Capita),Energy Use (Kg Of Oil Equivalent Per Capita)
208,AFG,2007,Afghanistan,19.868266199999997,,
209,AFG,2007,Afghanistan,19.868266199999997,,
210,AFG,2007,Afghanistan,19.868266199999997,,
211,AFG,2007,Afghanistan,19.868266199999997,,
212,AFG,2007,Afghanistan,19.868266199999997,,
213,AFG,2007,Afghanistan,19.868266199999997,,
214,AFG,2007,Afghanistan,19.868266199999997,,
215,AFG,2007,Afghanistan,19.868266199999997,,
216,AFG,2007,Afghanistan,19.868266199999997,,
217,AFG,2007,Afghanistan,19.868266199999997,,
218,AFG,2007,Afghanistan,19.868266199999997,,
219,AFG,2007,Afghanistan,19.868266199999997,,
220,AFG,2007,Afghanistan,19.868266199999997,,
221,AFG,2007,Afghanistan,19.868266199999997,,
222,AFG,2007,Afghanistan,19.868266199999997,,
223,AFG,2007,Afghanistan,19.868266199999997,,
224,AFG,2008,Afghanistan,27.95425074,,
225,AFG,2008,Afghanistan,27.95425074,,
226,AFG,2008,Afghanistan,27.95425074,,
227,AFG,2008,Afghanistan,27.95425074,,
228,AFG,2008,Afghanistan,27.95425074,,
229,AFG,2008,Afghanistan,27.95425074,,
230,AFG,2008,Afghanistan,27.95425074,,
231,AFG,2008,Afghanistan,27.95425074,,
232,AFG,2008,Afghanistan,27.95425074,,
233,AFG,2008,Afghanistan,27.95425074,,
234,AFG,2008,Afghanistan,27.95425074,,
235,AFG,2008,Afghanistan,27.95425074,,
236,AFG,2008,Afghanistan,27.95425074,,
237,AFG,2008,Afghanistan,27.95425074,,
238,AFG,2008,Afghanistan,27.95425074,,
239,AFG,2008,Afghanistan,27.95425074,,
240,AFG,2008,Afghanistan,27.95425074,,
241,AFG,2008,Afghanistan,27.95425074,,
242,AFG,2008,Afghanistan,27.95425074,,
243,AFG,2008,Afghanistan,27.95425074,,
244,AFG,2008,Afghanistan,27.95425074,,
245,AFG,2008,Afghanistan,27.95425074,,
246,AFG,2008,Afghanistan,27.95425074,,
247,AFG,2008,Afghanistan,27.95425074,,
248,AFG,2008,Afghanistan,27.95425074,,
249,AFG,2008,Afghanistan,27.95425074,,
250,AFG,2008,Afghanistan,27.95425074,,
251,AFG,2008,Afghanistan,27.95425074,,
252,AFG,2009,Afghanistan,33.378737699999995,,
253,AFG,2009,Afghanistan,33.378737699999995,,
254,AFG,2009,Afghanistan,33.378737699999995,,
255,AFG,2009,Afghanistan,33.378737699999995,,
256,AFG,2009,Afghanistan,33.378737699999995,,
257,AFG,2009,Afghanistan,33.378737699999995,,
258,AFG,2009,Afghanistan,33.378737699999995,,
259,AFG,2009,Afghanistan,33.378737699999995,,
260,AFG,2009,Afghanistan,33.378737699999995,,
261,AFG,2009,Afghanistan,33.378737699999995,,
262,AFG,2009,Afghanistan,33.378737699999995,,
263,AFG,2009,Afghanistan,33.378737699999995,,
264,AFG,2009,Afghanistan,33.378737699999995,,
265,AFG,2009,Afghanistan,33.378737699999995,,
266,AFG,2009,Afghanistan,33.378737699999995,,
267,AFG,2009,Afghanistan,33.378737699999995,,
268,AFG,2009,Afghanistan,33.378737699999995,,
269,AFG,2009,Afghanistan,33.378737699999995,,
270,AFG,2009,Afghanistan,33.378737699999995,,
271,AFG,2009,Afghanistan,33.378737699999995,,
272,AFG,2009,Afghanistan,33.378737699999995,,
273,AFG,2009,Afghanistan,33.378737699999995,,
274,AFG,2009,Afghanistan,33.378737699999995,,
275,AFG,2009,Afghanistan,33.378737699999995,,
276,AFG,2009,Afghanistan,33.378737699999995,,
277,AFG,2009,Afghanistan,33.378737699999995,,
278,AFG,2009,Afghanistan,33.378737699999995,,
279,AFG,2009,Afghanistan,33.378737699999995,,
280,AFG,2010,Afghanistan,30.21880025,,
281,AFG,2010,Afghanistan,30.21880025,,
282,AFG,2010,Afghanistan,30.21880025,,
283,AFG,2010,Afghanistan,30.21880025,,
284,AFG,2010,Afghanistan,30.21880025,,
285,AFG,2010,Afghanistan,30.21880025,,
286,AFG,2010,Afghanistan,30.21880025,,
287,AFG,2010,Afghanistan,30.21880025,,
288,AFG,2010,Afghanistan,30.21880025,,
289,AFG,2010,Afghanistan,30.21880025,,
290,AFG,2010,Afghanistan,30.21880025,,
291,AFG,2010,Afghanistan,30.21880025,,
292,AFG,2010,Afghanistan,30.21880025,,
293,AFG,2010,Afghanistan,30.21880025,,
294,AFG,2010,Afghanistan,30.21880025,,
295,AFG,2010,Afghanistan,30.21880025,,
296,AFG,2010,Afghanistan,30.21880025,,
297,AFG,2010,Afghanistan,30.21880025,,
298,AFG,2010,Afghanistan,30.21880025,,
299,AFG,2010,Afghanistan,30.21880025,,
300,AFG,2010,Afghanistan,30.21880025,,
301,AFG,2010,Afghanistan,30.21880025,,
302,AFG,2010,Afghanistan,30.21880025,,
303,AFG,2010,Afghanistan,30.21880025,,
304,AFG,2010,Afghanistan,30.21880025,,
305,AFG,2010,Afghanistan,30.21880025,,
306,AFG,2010,Afghanistan,30.21880025,,
307,AFG,2010,Afghanistan,30.21880025,,
308,AFG,2011,Afghanistan,29.57288077,,
309,AFG,2011,Afghanistan,29.57288077,,
310,AFG,2011,Afghanistan,29.57288077,,
311,AFG,2011,Afghanistan,29.57288077,,
312,AFG,2011,Afghanistan,29.57288077,,
313,AFG,2011,Afghanistan,29.57288077,,
314,AFG,2011,Afghanistan,29.57288077,,
315,AFG,2011,Afghanistan,29.57288077,,
316,AFG,2011,Afghanistan,29.57288077,,
317,AFG,2011,Afghanistan,29.57288077,,
318,AFG,2011,Afghanistan,29.57288077,,
319,AFG,2011,Afghanistan,29.57288077,,
320,AFG,2011,Afghanistan,29.57288077,,
321,AFG,2011,Afghanistan,29.57288077,,
322,AFG,2011,Afghanistan,29.57288077,,
323,AFG,2011,Afghanistan,29.57288077,,
324,AFG,2011,Afghanistan,29.57288077,,
325,AFG,2011,Afghanistan,29.57288077,,
326,AFG,2011,Afghanistan,29.57288077,,
327,AFG,2011,Afghanistan,29.57288077,,
328,AFG,2011,Afghanistan,29.57288077,,
329,AFG,2011,Afghanistan,29.57288077,,
330,AFG,2011,Afghanistan,29.57288077,,
331,AFG,2011,Afghanistan,29.57288077,,
332,AFG,2011,Afghanistan,29.57288077,,
333,AFG,2011,Afghanistan,29.57288077,,
334,AFG,2011,Afghanistan,29.57288077,,
335,AFG,2011,Afghanistan,29.57288077,,
336,AFG,2012,Afghanistan,60.84915676,,
337,AFG,2012,Afghanistan,60.84915676,,
338,AFG,2012,Afghanistan,60.84915676,,
339,AFG,2012,Afghanistan,60.84915676,,
340,AFG,2012,Afghanistan,60.84915676,,
341,AFG,2012,Afghanistan,60.84915676,,
342,AFG,2012,Afghanistan,60.84915676,,
343,AFG,2012,Afghanistan,60.84915676,,
344,AFG,2012,Afghanistan,60.84915676,,
345,AFG,2012,Afghanistan,60.84915676,,
346,AFG,2012,Afghanistan,60.84915676,,
347,AFG,2012,Afghanistan,60.84915676,,
348,AFG,2012,Afghanistan,60.84915676,,
349,AFG,2012,Afghanistan,60.84915676,,
350,AFG,2012,Afghanistan,60.84915676,,
351,AFG,2012,Afghanistan,60.84915676,,
352,AFG,2012,Afghanistan,60.84915676,,
353,AFG,2012,Afghanistan,60.84915676,,
354,AFG,2012,Afghanistan,60.84915676,,
355,AFG,2012,Afghanistan,60.84915676,,
356,AFG,2012,Afghanistan,60.84915676,,
357,AFG,2012,Afghanistan,60.84915676,,
358,AFG,2012,Afghanistan,60.84915676,,
359,AFG,2012,Afghanistan,60.84915676,,
360,AFG,2012,Afghanistan,60.84915676,,
361,AFG,2012,Afghanistan,60.84915676,,
362,AFG,2012,Afghanistan,60.84915676,,
363,AFG,2012,Afghanistan,60.84915676,,
364,AFG,2013,Afghanistan,61.28219864,,
365,AFG,2013,Afghanistan,61.28219864,,
366,AFG,2013,Afghanistan,61.28219864,,
367,AFG,2013,Afghanistan,61.28219864,,
368,AFG,2013,Afghanistan,61.28219864,,
369,AFG,2013,Afghanistan,61.28219864,,
370,AFG,2013,Afghanistan,61.28219864,,
371,AFG,2013,Afghanistan,61.28219864,,
372,AFG,2013,Afghanistan,61.28219864,,
373,AFG,2013,Afghanistan,61.28219864,,
374,AFG,2013,Afghanistan,61.28219864,,
375,AFG,2013,Afghanistan,61.28219864,,
376,AFG,2013,Afghanistan,61.28219864,,
377,AFG,2013,Afghanistan,61.28219864,,
378,AFG,2013,Afghanistan,61.28219864,,
379,AFG,2013,Afghanistan,61.28219864,,
380,AFG,2013,Afghanistan,61.28219864,,
381,AFG,2013,Afghanistan,61.28219864,,
382,AFG,2013,Afghanistan,61.28219864,,
383,AFG,2013,Afghanistan,61.28219864,,
384,AFG,2013,Afghanistan,61.28219864,,
385,AFG,2013,Afghanistan,61.28219864,,
386,AFG,2013,Afghanistan,61.28219864,,
387,AFG,2013,Afghanistan,61.28219864,,
388,AFG,2013,Afghanistan,61.28219864,,
389,AFG,2013,Afghanistan,61.28219864,,
390,AFG,2013,Afghanistan,61.28219864,,
391,AFG,2013,Afghanistan,61.28219864,,
392,AFG,2014,Afghanistan,86.50051191,,
393,AFG,2014,Afghanistan,86.50051191,,
394,AFG,2014,Afghanistan,86.50051191,,
395,AFG,2014,Afghanistan,86.50051191,,
396,AFG,2014,Afghanistan,86.50051191,,
397,AFG,2014,Afghanistan,86.50051191,,
398,AFG,2014,Afghanistan,86.50051191,,
399,AFG,2014,Afghanistan,86.50051191,,
400,AFG,2014,Afghanistan,86.50051191,,
401,AFG,2014,Afghanistan,86.50051191,,
402,AFG,2014,Afghanistan,86.50051191,,
403,AFG,2014,Afghanistan,86.50051191,,
404,AFG,2014,Afghanistan,86.50051191,,
405,AFG,2014,Afghanistan,86.50051191,,
406,AFG,2014,Afghanistan,86.50051191,,
407,AFG,2014,Afghanistan,86.50051191,,
408,AFG,2014,Afghanistan,86.50051191,,
409,AFG,2014,Afghanistan,86.50051191,,
410,AFG,2014,Afghanistan,86.50051191,,
411,AFG,2014,Afghanistan,86.50051191,,
412,AFG,2014,Afghanistan,86.50051191,,
413,AFG,2014,Afghanistan,86.50051191,,
414,AFG,2014,Afghanistan,86.50051191,,
415,AFG,2014,Afghanistan,86.50051191,,
416,AFG,2014,Afghanistan,86.50051191,,
417,AFG,2014,Afghanistan,86.50051191,,
418,AFG,2014,Afghanistan,86.50051191,,
419,AFG,2014,Afghanistan,86.50051191,,
420,AFG,2015,Afghanistan,64.57335394,,
421,AFG,2015,Afghanistan,64.57335394,,
422,AFG,2015,Afghanistan,64.57335394,,
423,AFG,2015,Afghanistan,64.57335394,,
424,AFG,2015,Afghanistan,64.57335394,,
425,AFG,2015,Afghanistan,64.57335394,,
426,AFG,2015,Afghanistan,64.57335394,,
427,AFG,2015,Afghanistan,64.57335394,,
428,AFG,2015,Afghanistan,64.57335394,,
429,AFG,2015,Afghanistan,64.57335394,,
430,AFG,2015,Afghanistan,64.57335394,,
431,AFG,2015,Afghanistan,64.57335394,,
432,AFG,2015,Afghanistan,64.57335394,,
433,AFG,2015,Afghanistan,64.57335394,,
434,AFG,2015,Afghanistan,64.57335394,,
435,AFG,2015,Afghanistan,64.57335394,,
436,AFG,2015,Afghanistan,64.57335394,,
437,AFG,2015,Afghanistan,64.57335394,,
438,AFG,2015,Afghanistan,64.57335394,,
439,AFG,2015,Afghanistan,64.57335394,,
440,AFG,2015,Afghanistan,64.57335394,,
441,AFG,2015,Afghanistan,64.57335394,,
442,AFG,2015,Afghanistan,64.57335394,,
443,AFG,2015,Afghanistan,64.57335394,,
444,AFG,2015,Afghanistan,64.57335394,,
445,AFG,2015,Afghanistan,64.57335394,,
446,AFG,2015,Afghanistan,64.57335394,,
447,AFG,2015,Afghanistan,64.57335394,,
448,AFG,2016,Afghanistan,97.0993598,,
449,AFG,2016,Afghanistan,97.0993598,,
450,AFG,2016,Afghanistan,97.0993598,,
451,AFG,2016,Afghanistan,97.0993598,,
452,AFG,2016,Afghanistan,97.0993598,,
453,AFG,2016,Afghanistan,97.0993598,,
454,AFG,2016,Afghanistan,97.0993598,,
455,AFG,2016,Afghanistan,97.0993598,,
456,AFG,2016,Afghanistan,97.0993598,,
457,AFG,2016,Afghanistan,97.0993598,,
458,AFG,2016,Afghanistan,97.0993598,,
459,AFG,2016,Afghanistan,97.0993598,,
460,AFG,2016,Afghanistan,97.0993598,,
461,AFG,2016,Afghanistan,97.0993598,,
462,AFG,2016,Afghanistan,97.0993598,,
463,AFG,2016,Afghanistan,97.0993598,,
464,AFG,2016,Afghanistan,97.0993598,,
465,AFG,2016,Afghanistan,97.0993598,,
466,AFG,2016,Afghanistan,97.0993598,,
467,AFG,2016,Afghanistan,97.0993598,,
468,AFG,2016,Afghanistan,97.0993598,,
469,AFG,2016,Afghanistan,97.0993598,,
470,AFG,2016,Afghanistan,97.0993598,,
471,AFG,2016,Afghanistan,97.0993598,,
472,AFG,2016,Afghanistan,97.0993598,,
473,AFG,2016,Afghanistan,97.0993598,,
474,AFG,2016,Afghanistan,97.0993598,,
475,AFG,2016,Afghanistan,97.0993598,,
476,AFG,2017,Afghanistan,97.09197324,,
477,AFG,2017,Afghanistan,97.09197324,,
478,AFG,2017,Afghanistan,97.09197324,,
479,AFG,2017,Afghanistan,97.09197324,,
480,AFG,2017,Afghanistan,97.09197324,,
481,AFG,2017,Afghanistan,97.09197324,,
482,AFG,2017,Afghanistan,97.09197324,,
483,AFG,2017,Afghanistan,97.09197324,,
484,AFG,2017,Afghanistan,97.09197324,,
485,AFG,2017,Afghanistan,97.09197324,,
486,AFG,2017,Afghanistan,97.09197324,,
487,AFG,2017,Afghanistan,97.09197324,,
488,AFG,2017,Afghanistan,97.09197324,,
489,AFG,2017,Afghanistan,97.09197324,,
490,AFG,2017,Afghanistan,97.09197324,,
491,AFG,2017,Afghanistan,97.09197324,,
492,AFG,2017,Afghanistan,97.09197324,,
493,AFG,2017,Afghanistan,97.09197324,,
494,AFG,2017,Afghanistan,97.09197324,,
495,AFG,2017,Afghanistan,97.09197324,,
496,AFG,2017,Afghanistan,97.09197324,,
497,AFG,2017,Afghanistan,97.09197324,,
498,AFG,2017,Afghanistan,97.09197324,,
499,AFG,2017,Afghanistan,97.09197324,,
500,AFG,2017,Afghanistan,97.09197324,,
501,AFG,2017,Afghanistan,97.09197324,,
502,AFG,2017,Afghanistan,97.09197324,,
503,AFG,2017,Afghanistan,97.09197324,,
504,AFG,2018,Afghanistan,98.27287218,,
505,AFG,2018,Afghanistan,98.27287218,,
506,AFG,2018,Afghanistan,98.27287218,,
507,AFG,2018,Afghanistan,98.27287218,,
508,AFG,2018,Afghanistan,98.27287218,,
509,AFG,2018,Afghanistan,98.27287218,,
510,AFG,2018,Afghanistan,98.27287218,,
511,AFG,2018,Afghanistan,98.27287218,,
512,AFG,2018,Afghanistan,98.27287218,,
513,AFG,2018,Afghanistan,98.27287218,,
514,AFG,2018,Afghanistan,98.27287218,,
515,AFG,2018,Afghanistan,98.27287218,,
516,AFG,2018,Afghanistan,98.27287218,,
517,AFG,2018,Afghanistan,98.27287218,,
518,AFG,2018,Afghanistan,98.27287218,,
519,AFG,2018,Afghanistan,98.27287218,,
520,AFG,2018,Afghanistan,98.27287218,,
521,AFG,2018,Afghanistan,98.27287218,,
522,AFG,2018,Afghanistan,98.27287218,,
523,AFG,2018,Afghanistan,98.27287218,,
524,AFG,2018,Afghanistan,98.27287218,,
525,AFG,2018,Afghanistan,98.27287218,,
526,AFG,2018,Afghanistan,98.27287218,,
527,AFG,2018,Afghanistan,98.27287218,,
528,AFG,2018,Afghanistan,98.27287218,,
529,AFG,2018,Afghanistan,98.27287218,,
530,AFG,2018,Afghanistan,98.27287218,,
531,AFG,2018,Afghanistan,98.27287218,,
532,AFG,2019,Afghanistan,,,
533,AFG,2019,Afghanistan,,,
534,AFG,2019,Afghanistan,,,
535,AFG,2019,Afghanistan,,,
536,AFG,2019,Afghanistan,,,
537,AFG,2019,Afghanistan,,,
538,AFG,2019,Afghanistan,,,
539,AFG,2019,Afghanistan,,,
540,AFG,2019,Afghanistan,,,
541,AFG,2019,Afghanistan,,,
542,AFG,2019,Afghanistan,,,
543,AFG,2019,Afghanistan,,,
544,AFG,2019,Afghanistan,,,
545,AFG,2019,Afghanistan,,,
546,AFG,2019,Afghanistan,,,
547,AFG,2019,Afghanistan,,,
548,AFG,2019,Afghanistan,,,
549,AFG,2019,Afghanistan,,,
550,AFG,2019,Afghanistan,,,
551,AFG,2019,Afghanistan,,,
552,AFG,2019,Afghanistan,,,
553,AFG,2019,Afghanistan,,,
554,AFG,2019,Afghanistan,,,
555,AFG,2019,Afghanistan,,,
556,AFG,2019,Afghanistan,,,
557,AFG,2019,Afghanistan,,,
558,AFG,2019,Afghanistan,,,
559,AFG,2019,Afghanistan,,,
560,ALB,2000,Albania,,1449.6474130000001,580.4947642000002
561,ALB,2000,Albania,,1449.6474130000001,580.4947642000002
562,ALB,2000,Albania,,1449.6474130000001,580.4947642000002
563,ALB,2000,Albania,,1449.6474130000001,580.4947642000002
564,ALB,2000,Albania,,1449.6474130000001,580.4947642000002
565,ALB,2000,Albania,,1449.6474130000001,580.4947642000002
566,ALB,2000,Albania,,1449.6474130000001,580.4947642000002
567,ALB,2000,Albania,,1449.6474130000001,580.4947642000002
568,ALB,2001,Albania,,1351.230796,597.2652527
569,ALB,2001,Albania,,1351.230796,597.2652527
570,ALB,2001,Albania,,1351.230796,597.2652527
571,ALB,2001,Albania,,1351.230796,597.2652527
572,ALB,2001,Albania,,1351.230796,597.2652527
573,ALB,2001,Albania,,1351.230796,597.2652527
574,ALB,2001,Albania,,1351.230796,597.2652527
575,ALB,2001,Albania,,1351.230796,597.2652527
576,ALB,2002,Albania,,1578.165919,660.0479841
577,ALB,2002,Albania,,1578.165919,660.0479841
578,ALB,2002,Albania,,1578.165919,660.0479841
579,ALB,2002,Albania,,1578.165919,660.0479841
580,ALB,2002,Albania,,1578.165919,660.0479841
581,ALB,2002,Albania,,1578.165919,660.0479841
582,ALB,2002,Albania,,1578.165919,660.0479841
583,ALB,2002,Albania,,1578.165919,660.0479841
584,ALB,2003,Albania,,1469.264539,648.1683871
585,ALB,2003,Albania,,1469.264539,648.1683871
586,ALB,2003,Albania,,1469.264539,648.1683871
587,ALB,2003,Albania,,1469.264539,648.1683871
588,ALB,2003,Albania,,1469.264539,648.1683871
589,ALB,2003,Albania,,1469.264539,648.1683871
590,ALB,2003,Albania,,1469.264539,648.1683871
591,ALB,2003,Albania,,1469.264539,648.1683871
592,ALB,2004,Albania,,1797.525487,715.4144831
593,ALB,2004,Albania,,1797.525487,715.4144831
594,ALB,2004,Albania,,1797.525487,715.4144831
595,ALB,2004,Albania,,1797.525487,715.4144831
596,ALB,2004,Albania,,1797.525487,715.4144831
597,ALB,2004,Albania,,1797.525487,715.4144831
598,ALB,2004,Albania,,1797.525487,715.4144831
599,ALB,2004,Albania,,1797.525487,715.4144831
600,ALB,2005,Albania,,1722.07285,719.5843781000003
